lang	skill	file	utterance
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> porno med en {adult_hair_color}håret performer
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> porno med en {adult_hair_color}håret performer for mig
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> porno med en {adult_hair_color}håret performer lige nu
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> porno med en {adult_hair_color}håret performer tak
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> porno med en {adult_hair_color}håret performer tak skal du have
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenvideo med en {adult_hair_color}håret stjerne
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenvideo med en {adult_hair_color}håret stjerne for mig
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenvideo med en {adult_hair_color}håret stjerne lige nu
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenvideo med en {adult_hair_color}håret stjerne tak
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenvideo med en {adult_hair_color}håret stjerne tak skal du have
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenvideo med en {adult_hair_color}håret stjerne
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenvideo med en {adult_hair_color}håret stjerne for mig
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenvideo med en {adult_hair_color}håret stjerne lige nu
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenvideo med en {adult_hair_color}håret stjerne tak
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenvideo med en {adult_hair_color}håret stjerne tak skal du have
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenvideo med en {adult_hair_color}håret stjerne
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenvideo med en {adult_hair_color}håret stjerne for mig
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenvideo med en {adult_hair_color}håret stjerne lige nu
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenvideo med en {adult_hair_color}håret stjerne tak
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenvideo med en {adult_hair_color}håret stjerne tak skal du have
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenvideo med en {adult_hair_color}håret stjerne
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenvideo med en {adult_hair_color}håret stjerne for mig
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenvideo med en {adult_hair_color}håret stjerne lige nu
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenvideo med en {adult_hair_color}håret stjerne tak
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenvideo med en {adult_hair_color}håret stjerne tak skal du have
da-DK	ovos-media-classifier	adult.intent	<lead_watch> porno med {adult_eye_color} øjne
da-DK	ovos-media-classifier	adult.intent	<lead_watch> porno med {adult_eye_color} øjne for mig
da-DK	ovos-media-classifier	adult.intent	<lead_watch> porno med {adult_eye_color} øjne lige nu
da-DK	ovos-media-classifier	adult.intent	<lead_watch> porno med {adult_eye_color} øjne tak
da-DK	ovos-media-classifier	adult.intent	<lead_watch> porno med {adult_eye_color} øjne tak skal du have
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> porno med {adult_eye_color} øjne
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> porno med {adult_eye_color} øjne for mig
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> porno med {adult_eye_color} øjne lige nu
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> porno med {adult_eye_color} øjne tak
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> porno med {adult_eye_color} øjne tak skal du have
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> porno med {adult_eye_color} øjne
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> porno med {adult_eye_color} øjne for mig
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> porno med {adult_eye_color} øjne lige nu
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> porno med {adult_eye_color} øjne tak
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> porno med {adult_eye_color} øjne tak skal du have
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> porno med {adult_eye_color} øjne
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> porno med {adult_eye_color} øjne for mig
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> porno med {adult_eye_color} øjne lige nu
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> porno med {adult_eye_color} øjne tak
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> porno med {adult_eye_color} øjne tak skal du have
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en {adult_ethnicity} pornostjerne
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en {adult_ethnicity} pornostjerne for mig
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en {adult_ethnicity} pornostjerne lige nu
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en {adult_ethnicity} pornostjerne tak
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en {adult_ethnicity} pornostjerne tak skal du have
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en {adult_ethnicity} pornostjerne
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en {adult_ethnicity} pornostjerne for mig
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en {adult_ethnicity} pornostjerne lige nu
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en {adult_ethnicity} pornostjerne tak
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en {adult_ethnicity} pornostjerne tak skal du have
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en {adult_ethnicity} pornostjerne
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en {adult_ethnicity} pornostjerne for mig
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en {adult_ethnicity} pornostjerne lige nu
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en {adult_ethnicity} pornostjerne tak
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en {adult_ethnicity} pornostjerne tak skal du have
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en {adult_ethnicity} pornostjerne
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en {adult_ethnicity} pornostjerne for mig
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en {adult_ethnicity} pornostjerne lige nu
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en {adult_ethnicity} pornostjerne tak
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en {adult_ethnicity} pornostjerne tak skal du have
da-DK	ovos-media-classifier	adult.intent	<lead_watch> noget {adult_ethnicity} porno
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en {adult_ethnicity} voksenvideo
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en {adult_ethnicity} voksenvideo for mig
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en {adult_ethnicity} voksenvideo lige nu
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en {adult_ethnicity} voksenvideo tak
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en {adult_ethnicity} voksenvideo tak skal du have
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en {adult_ethnicity} voksenvideo
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en {adult_ethnicity} voksenvideo for mig
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en {adult_ethnicity} voksenvideo lige nu
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en {adult_ethnicity} voksenvideo tak
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en {adult_ethnicity} voksenvideo tak skal du have
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en {adult_ethnicity} voksenvideo
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en {adult_ethnicity} voksenvideo for mig
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en {adult_ethnicity} voksenvideo lige nu
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en {adult_ethnicity} voksenvideo tak
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en {adult_ethnicity} voksenvideo tak skal du have
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en {adult_ethnicity} voksenvideo
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en {adult_ethnicity} voksenvideo for mig
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en {adult_ethnicity} voksenvideo lige nu
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en {adult_ethnicity} voksenvideo tak
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en {adult_ethnicity} voksenvideo tak skal du have
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenfilm med en {adult_ethnicity} performer
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenfilm med en {adult_ethnicity} performer for mig
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenfilm med en {adult_ethnicity} performer lige nu
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenfilm med en {adult_ethnicity} performer tak
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenfilm med en {adult_ethnicity} performer tak skal du have
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenfilm med en {adult_ethnicity} performer
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenfilm med en {adult_ethnicity} performer for mig
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenfilm med en {adult_ethnicity} performer lige nu
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenfilm med en {adult_ethnicity} performer tak
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenfilm med en {adult_ethnicity} performer tak skal du have
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenfilm med en {adult_ethnicity} performer
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenfilm med en {adult_ethnicity} performer for mig
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenfilm med en {adult_ethnicity} performer lige nu
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenfilm med en {adult_ethnicity} performer tak
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenfilm med en {adult_ethnicity} performer tak skal du have
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenfilm med en {adult_ethnicity} performer
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenfilm med en {adult_ethnicity} performer for mig
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenfilm med en {adult_ethnicity} performer lige nu
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenfilm med en {adult_ethnicity} performer tak
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenfilm med en {adult_ethnicity} performer tak skal du have
da-DK	ovos-media-classifier	adult.intent	<lead_watch> porno med en {adult_body_type} performer
da-DK	ovos-media-classifier	adult.intent	<lead_watch> porno med en {adult_body_type} performer for mig
da-DK	ovos-media-classifier	adult.intent	<lead_watch> porno med en {adult_body_type} performer lige nu
da-DK	ovos-media-classifier	adult.intent	<lead_watch> porno med en {adult_body_type} performer tak
da-DK	ovos-media-classifier	adult.intent	<lead_watch> porno med en {adult_body_type} performer tak skal du have
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> porno med en {adult_body_type} performer
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> porno med en {adult_body_type} performer for mig
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> porno med en {adult_body_type} performer lige nu
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> porno med en {adult_body_type} performer tak
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> porno med en {adult_body_type} performer tak skal du have
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> porno med en {adult_body_type} performer
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> porno med en {adult_body_type} performer for mig
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> porno med en {adult_body_type} performer lige nu
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> porno med en {adult_body_type} performer tak
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> porno med en {adult_body_type} performer tak skal du have
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> porno med en {adult_body_type} performer
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> porno med en {adult_body_type} performer for mig
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> porno med en {adult_body_type} performer lige nu
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> porno med en {adult_body_type} performer tak
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> porno med en {adult_body_type} performer tak skal du have
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenvideo med en {adult_body_type} stjerne
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenvideo med en {adult_body_type} stjerne for mig
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenvideo med en {adult_body_type} stjerne lige nu
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenvideo med en {adult_body_type} stjerne tak
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenvideo med en {adult_body_type} stjerne tak skal du have
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenvideo med en {adult_body_type} stjerne
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenvideo med en {adult_body_type} stjerne for mig
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenvideo med en {adult_body_type} stjerne lige nu
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenvideo med en {adult_body_type} stjerne tak
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenvideo med en {adult_body_type} stjerne tak skal du have
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenvideo med en {adult_body_type} stjerne
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenvideo med en {adult_body_type} stjerne for mig
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenvideo med en {adult_body_type} stjerne lige nu
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenvideo med en {adult_body_type} stjerne tak
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenvideo med en {adult_body_type} stjerne tak skal du have
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenvideo med en {adult_body_type} stjerne
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenvideo med en {adult_body_type} stjerne for mig
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenvideo med en {adult_body_type} stjerne lige nu
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenvideo med en {adult_body_type} stjerne tak
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenvideo med en {adult_body_type} stjerne tak skal du have
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en pornoperformer med {adult_marking}
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenstjerne med {adult_marking}
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenstjerne med {adult_marking} for mig
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenstjerne med {adult_marking} lige nu
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenstjerne med {adult_marking} tak
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenstjerne med {adult_marking} tak skal du have
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenstjerne med {adult_marking}
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenstjerne med {adult_marking} for mig
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenstjerne med {adult_marking} lige nu
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenstjerne med {adult_marking} tak
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenstjerne med {adult_marking} tak skal du have
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenstjerne med {adult_marking}
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenstjerne med {adult_marking} for mig
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenstjerne med {adult_marking} lige nu
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenstjerne med {adult_marking} tak
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenstjerne med {adult_marking} tak skal du have
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenstjerne med {adult_marking}
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenstjerne med {adult_marking} for mig
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenstjerne med {adult_marking} lige nu
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenstjerne med {adult_marking} tak
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenstjerne med {adult_marking} tak skal du have
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en {adult_hair_color}håret {adult_ethnicity} pornostjerne
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en {adult_hair_color}håret {adult_ethnicity} pornostjerne for mig
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en {adult_hair_color}håret {adult_ethnicity} pornostjerne lige nu
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en {adult_hair_color}håret {adult_ethnicity} pornostjerne tak
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en {adult_hair_color}håret {adult_ethnicity} pornostjerne tak skal du have
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en {adult_hair_color}håret {adult_ethnicity} pornostjerne
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en {adult_hair_color}håret {adult_ethnicity} pornostjerne for mig
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en {adult_hair_color}håret {adult_ethnicity} pornostjerne lige nu
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en {adult_hair_color}håret {adult_ethnicity} pornostjerne tak
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en {adult_hair_color}håret {adult_ethnicity} pornostjerne tak skal du have
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en {adult_hair_color}håret {adult_ethnicity} pornostjerne
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en {adult_hair_color}håret {adult_ethnicity} pornostjerne for mig
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en {adult_hair_color}håret {adult_ethnicity} pornostjerne lige nu
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en {adult_hair_color}håret {adult_ethnicity} pornostjerne tak
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en {adult_hair_color}håret {adult_ethnicity} pornostjerne tak skal du have
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en {adult_hair_color}håret {adult_ethnicity} pornostjerne
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en {adult_hair_color}håret {adult_ethnicity} pornostjerne for mig
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en {adult_hair_color}håret {adult_ethnicity} pornostjerne lige nu
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en {adult_hair_color}håret {adult_ethnicity} pornostjerne tak
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en {adult_hair_color}håret {adult_ethnicity} pornostjerne tak skal du have
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenscene med en {adult_eye_color}øjet performer
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenscene med en {adult_eye_color}øjet performer for mig
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenscene med en {adult_eye_color}øjet performer lige nu
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenscene med en {adult_eye_color}øjet performer tak
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenscene med en {adult_eye_color}øjet performer tak skal du have
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenscene med en {adult_eye_color}øjet performer
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenscene med en {adult_eye_color}øjet performer for mig
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenscene med en {adult_eye_color}øjet performer lige nu
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenscene med en {adult_eye_color}øjet performer tak
da-DK	ovos-media-classifier	adult.intent	hej <lead_watch> en voksenscene med en {adult_eye_color}øjet performer tak skal du have
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenscene med en {adult_eye_color}øjet performer
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenscene med en {adult_eye_color}øjet performer for mig
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenscene med en {adult_eye_color}øjet performer lige nu
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenscene med en {adult_eye_color}øjet performer tak
da-DK	ovos-media-classifier	adult.intent	ok <lead_watch> en voksenscene med en {adult_eye_color}øjet performer tak skal du have
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenscene med en {adult_eye_color}øjet performer
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenscene med en {adult_eye_color}øjet performer for mig
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenscene med en {adult_eye_color}øjet performer lige nu
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenscene med en {adult_eye_color}øjet performer tak
da-DK	ovos-media-classifier	adult.intent	okay <lead_watch> en voksenscene med en {adult_eye_color}øjet performer tak skal du have
da-DK	ovos-media-classifier	adult.intent	noget porno, tak
da-DK	ovos-media-classifier	adult.intent	en video med {pornstar}, tak
da-DK	ovos-media-classifier	adult.intent	{pornstar} — sæt den på
da-DK	ovos-media-classifier	adult.intent	en {pornstar} scene — lad os se den
da-DK	ovos-media-classifier	adult.intent	sæt noget med {pornstar} på, vil du?
da-DK	ovos-media-classifier	adult.intent	jeg kunne godt bruge noget porno
da-DK	ovos-media-classifier	adult.intent	jeg leder efter en scene med {pornstar}
da-DK	ovos-media-classifier	adult.intent	jeg skal have noget {adult_ethnicity} porno
da-DK	ovos-media-classifier	adult.intent	hvad med noget med {pornstar}
da-DK	ovos-media-classifier	adult.intent	måske en voksenfilm med {pornstar}
da-DK	ovos-media-classifier	adult.intent	noget med en {adult_hair_color}håret performer
da-DK	ovos-media-classifier	adult.intent	noget med en {adult_body_type} stjerne
da-DK	ovos-media-classifier	adult.intent	en {pornstar} scene fordi jeg er alene i aften
da-DK	ovos-media-classifier	adult.intent	en {adult_ethnicity} voksenvideo til senere
da-DK	ovos-media-classifier	adult.intent	voksenparodien af {movie_title}, tak
da-DK	ovos-media-classifier	adult.intent	porno med {adult_eye_color} øjne
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenparodi af showet {tv_show_title}
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en voksenparodi af spillet {game_title}
da-DK	ovos-media-classifier	adult.intent	øh kan du sætte en voksenvideo på
da-DK	ovos-media-classifier	adult.intent	spil noget med {pornstar}, faktisk nej noget andet
da-DK	ovos-media-classifier	adult.intent	hey så sæt en voksenfilm på
da-DK	ovos-media-classifier	adult.intent	du ved hvad smid noget med {pornstar} på
da-DK	ovos-media-classifier	adult.intent	har lyst til at se en voksenvideo
da-DK	ovos-media-classifier	adult.intent	giv mig en voksenfilm med {pornstar}
da-DK	ovos-media-classifier	adult.intent	jeg er alene i aften sæt en voksenvideo på
da-DK	ovos-media-classifier	adult.intent	jeg kunne virkelig godt bruge noget med {pornstar}
da-DK	ovos-media-classifier	adult.intent	er der noget med {pornstar}
da-DK	ovos-media-classifier	adult.intent	har du nogen voksenfilm med {pornstar}?
da-DK	ovos-media-classifier	adult.intent	hvad med en voksenvideo med {pornstar}
da-DK	ovos-media-classifier	adult.intent	<lead_watch> de nøgenbilleder du har
da-DK	ovos-media-classifier	adult.intent	<lead_watch> de nøgenbilleder du har tak
da-DK	ovos-media-classifier	adult.intent	hey så <lead_watch> en pornofilm til mig
da-DK	ovos-media-classifier	adult.intent	<lead_watch> voksenvideoer
da-DK	ovos-media-classifier	adult.intent	<lead_watch> voksenvideoer lige nu
da-DK	ovos-media-classifier	adult.intent	<lead_watch> voksenvideoer tak
da-DK	ovos-media-classifier	adult.intent	hey <lead_watch> voksenvideoer
da-DK	ovos-media-classifier	adult.intent	hey <lead_watch> voksenvideoer lige nu
da-DK	ovos-media-classifier	adult.intent	hey <lead_watch> voksenvideoer tak
da-DK	ovos-media-classifier	adult.intent	så <lead_watch> voksenvideoer
da-DK	ovos-media-classifier	adult.intent	så <lead_watch> voksenvideoer lige nu
da-DK	ovos-media-classifier	adult.intent	så <lead_watch> voksenvideoer tak
da-DK	ovos-media-classifier	adult.intent	øh <lead_watch> voksenvideoer
da-DK	ovos-media-classifier	adult.intent	øh <lead_watch> voksenvideoer lige nu
da-DK	ovos-media-classifier	adult.intent	øh <lead_watch> voksenvideoer tak
da-DK	ovos-media-classifier	adult.intent	<lead_watch> noget xxx med {pornstar}
da-DK	ovos-media-classifier	adult.intent	<lead_watch> den voksenfilm {adult_title}
da-DK	ovos-media-classifier	adult.intent	hey <lead_watch> den voksenfilm {adult_title}
da-DK	ovos-media-classifier	adult.intent	hør her <lead_watch> den voksenfilm {adult_title}
da-DK	ovos-media-classifier	adult.intent	så <lead_watch> den voksenfilm {adult_title}
da-DK	ovos-media-classifier	adult.intent	lad mig se noget porno
da-DK	ovos-media-classifier	adult.intent	lad mig se noget porno for nu
da-DK	ovos-media-classifier	adult.intent	lad mig se noget porno tak
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en striptease-video
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en striptease-video ok
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en striptease-video tak
da-DK	ovos-media-classifier	adult.intent	hvad med vi ser en voksenfilm i aften
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en pornoparodi af {tv_show_title}
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en pornoparodi af {tv_show_title} for mig
da-DK	ovos-media-classifier	adult.intent	<lead_watch> en pornoparodi af {tv_show_title} tak
da-DK	ovos-media-classifier	adult.intent	hey <lead_watch> en pornoparodi af {tv_show_title}
da-DK	ovos-media-classifier	adult.intent	hey <lead_watch> en pornoparodi af {tv_show_title} for mig
da-DK	ovos-media-classifier	adult.intent	hey <lead_watch> en pornoparodi af {tv_show_title} tak
da-DK	ovos-media-classifier	adult.intent	så <lead_watch> en pornoparodi af {tv_show_title}
da-DK	ovos-media-classifier	adult.intent	så <lead_watch> en pornoparodi af {tv_show_title} for mig
da-DK	ovos-media-classifier	adult.intent	så <lead_watch> en pornoparodi af {tv_show_title} tak
da-DK	ovos-media-classifier	adult.intent	øh <lead_watch> en pornoparodi af {tv_show_title}
da-DK	ovos-media-classifier	adult.intent	øh <lead_watch> en pornoparodi af {tv_show_title} for mig
da-DK	ovos-media-classifier	adult.intent	øh <lead_watch> en pornoparodi af {tv_show_title} tak
da-DK	ovos-media-classifier	adult.intent	giv mig nogle nøgenbilleder på {adult_streaming_service}
da-DK	ovos-media-classifier	adult.intent	<lead_watch> den erotica-video
da-DK	ovos-media-classifier	adult.intent	<lead_watch> den erotica-video tak
da-DK	ovos-media-classifier	adult.intent	hey <lead_watch> den erotica-video
da-DK	ovos-media-classifier	adult.intent	hey <lead_watch> den erotica-video tak
da-DK	ovos-media-classifier	adult.intent	jeg mener <lead_watch> den erotica-video
da-DK	ovos-media-classifier	adult.intent	jeg mener <lead_watch> den erotica-video tak
